apartment_id,apartment_nm,apartment_price,region_cd,region_nm,exclusive_area,deleted_yn,created_at,updated_at
6477,신서동롯데캐슬레전드,290000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
6478,신서동신일해피트리,265000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
6479,신서청구타운,133000000,27140,대구광역시 동구,18,0,2024.5.22 10:19,2024.5.22 10:19
6480,신서화성파크드림,395000000,27140,대구광역시 동구,39,0,2024.5.22 10:19,2024.5.22 10:19
6481,신선,135000000,31140,울산광역시 남구,14,0,2024.5.22 10:19,2024.5.22 10:19
6482,신선마을,550000000,30170,대전광역시 서구,48,0,2024.5.22 10:19,2024.5.22 10:19
6483,신선산휴먼빌,305000000,31140,울산광역시 남구,26,0,2024.5.22 10:19,2024.5.22 10:19
6484,신선파크,205000000,31140,울산광역시 남구,25,0,2024.5.22 10:19,2024.5.22 10:19
6485,신성,350000000,41281,경기도 고양시 덕양구,26,0,2024.5.22 10:19,2024.5.22 10:19
6486,신성,145000000,48127,경상남도 창원시 마산회원구,18,0,2024.5.22 10:19,2024.5.22 10:19
6487,신성,158000000,30170,대전광역시 서구,19,0,2024.5.22 10:19,2024.5.22 10:19
6488,신성,241000000,41150,경기도 의정부시,22,0,2024.5.22 10:19,2024.5.22 10:19
6489,신성,70000000,48240,경상남도 사천시,18,0,2024.5.22 10:19,2024.5.22 10:19
6490,신성강변타운,117000000,47840,경상북도 성주군,15,0,2024.5.22 10:19,2024.5.22 10:19
6491,신성건설미소지움괴산,200000000,43760,충청북도 괴산군,26,0,2024.5.22 10:19,2024.5.22 10:19
6492,신성그린빌,204000000,31110,울산광역시 중구,32,0,2024.5.22 10:19,2024.5.22 10:19
6493,신성단양미소지움,182000000,43800,충청북도 단양군,18,0,2024.5.22 10:19,2024.5.22 10:19
6494,신성미소지움,223000000,51110,강원특별자치도 춘천시,18,0,2024.5.22 10:19,2024.5.22 10:19
6495,신성미소지움,240000000,51130,강원특별자치도 원주시,26,0,2024.5.22 10:19,2024.5.22 10:19
6496,신성미소지움1단지,610000000,31140,울산광역시 남구,35,0,2024.5.22 10:19,2024.5.22 10:19
6497,신성미소지움1단지,165000000,44270,충청남도 당진시,26,0,2024.5.22 10:19,2024.5.22 10:19
6498,신성미소지움1차,195000000,44250,충청남도 계룡시,26,0,2024.5.22 10:19,2024.5.22 10:19
6499,신성미소지움2단지,478000000,31140,울산광역시 남구,26,0,2024.5.22 10:19,2024.5.22 10:19
6500,신성미소지움2단지,158000000,44270,충청남도 당진시,26,0,2024.5.22 10:19,2024.5.22 10:19
6501,신성미소지움3단지,630000000,28237,인천광역시 부평구,31,0,2024.5.22 10:19,2024.5.22 10:19
6502,신성미소지음,282500000,51720,강원특별자치도 홍천군,26,0,2024.5.22 10:19,2024.5.22 10:19
6503,신성서진흥더블파크,190000000,27710,대구광역시 달성군,26,0,2024.5.22 10:19,2024.5.22 10:19
6504,신성서화성파크드림,210000000,27710,대구광역시 달성군,26,0,2024.5.22 10:19,2024.5.22 10:19
6505,신성천안미소지움,187000000,44131,충청남도 천안시 동남구,18,0,2024.5.22 10:19,2024.5.22 10:19
6506,신성푸른솔,248000000,41360,경기도 남양주시,18,0,2024.5.22 10:19,2024.5.22 10:19
6507,신성힐사이드,418820000,47113,경상북도 포항시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
6508,신세계,285000000,28200,인천광역시 남동구,26,0,2024.5.22 10:19,2024.5.22 10:19
6509,신세계,92000000,27170,대구광역시 서구,14,0,2024.5.22 10:19,2024.5.22 10:19
6510,신세계에덴,190000000,50110,제주특별자치도 제주시,18,0,2024.5.22 10:19,2024.5.22 10:19
6511,신세계타운,203500000,41220,경기도 평택시,26,0,2024.5.22 10:19,2024.5.22 10:19
6512,신세계타운,163000000,47770,경상북도 영덕군,26,0,2024.5.22 10:19,2024.5.22 10:19
6513,신세계타운1,115000000,47190,경상북도 구미시,18,0,2024.5.22 10:19,2024.5.22 10:19
6514,신세계타운2단지,132000000,47190,경상북도 구미시,24,0,2024.5.22 10:19,2024.5.22 10:19
6515,신세대,100000000,44270,충청남도 당진시,18,0,2024.5.22 10:19,2024.5.22 10:19
6516,신세대1,109000000,31140,울산광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
6517,신세대지큐빌,103000000,52710,전북특별자치도 완주군,26,0,2024.5.22 10:19,2024.5.22 10:19
6518,신세대지큐빌,140000000,26380,부산광역시 사하구,18,0,2024.5.22 10:19,2024.5.22 10:19
6519,신아,22500000,51750,강원특별자치도 영월군,8,0,2024.5.22 10:19,2024.5.22 10:19
6520,신아1차,62000000,51720,강원특별자치도 홍천군,12,0,2024.5.22 10:19,2024.5.22 10:19
6521,신아2차,77000000,51720,강원특별자치도 홍천군,18,0,2024.5.22 10:19,2024.5.22 10:19
6522,신안,640000000,11350,서울특별시 노원구,18,0,2024.5.22 10:19,2024.5.22 10:19
6523,신안,300000000,41570,경기도 김포시,18,0,2024.5.22 10:19,2024.5.22 10:19
6524,신안,425000000,11620,서울특별시 관악구,17,0,2024.5.22 10:19,2024.5.22 10:19
6525,신안,735000000,11500,서울특별시 강서구,26,0,2024.5.22 10:19,2024.5.22 10:19
6526,신안,45000000,46110,전라남도 목포시,16,0,2024.5.22 10:19,2024.5.22 10:19
6527,신안1,450000000,41271,경기도 안산시 상록구,52,0,2024.5.22 10:19,2024.5.22 10:19
6528,신안2,105000000,46110,전라남도 목포시,18,0,2024.5.22 10:19,2024.5.22 10:19
6529,신안2,365000000,41271,경기도 안산시 상록구,26,0,2024.5.22 10:19,2024.5.22 10:19
6530,신안그린파크,122000000,47130,경상북도 경주시,21,0,2024.5.22 10:19,2024.5.22 10:19
6531,신안그린파크,70000000,31170,울산광역시 동구,19,0,2024.5.22 10:19,2024.5.22 10:19
6532,신안동역코아루미소지움,285000000,47170,경상북도 안동시,25,0,2024.5.22 10:19,2024.5.22 10:19
6533,신안모란,490000000,41410,경기도 군포시,24,0,2024.5.22 10:19,2024.5.22 10:19
6534,신안비치1,118000000,46110,전라남도 목포시,26,0,2024.5.22 10:19,2024.5.22 10:19
6535,신안비치2,137500000,46110,전라남도 목포시,26,0,2024.5.22 10:19,2024.5.22 10:19
6536,신안비치3차,88000000,46110,전라남도 목포시,18,0,2024.5.22 10:19,2024.5.22 10:19
6537,신안비치팔레스-1차,150000000,46110,전라남도 목포시,26,0,2024.5.22 10:19,2024.5.22 10:19
6538,신안비치팔레스-2차,125000000,46110,전라남도 목포시,18,0,2024.5.22 10:19,2024.5.22 10:19
6539,신안실크밸리,382000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6540,신안실크밸리,275000000,43150,충청북도 제천시,19,0,2024.5.22 10:19,2024.5.22 10:19
6541,신안실크밸리2,258000000,41570,경기도 김포시,26,0,2024.5.22 10:19,2024.5.22 10:19
6542,신안실크벨리,255000000,28260,인천광역시 서구,18,0,2024.5.22 10:19,2024.5.22 10:19
6543,신안인스빌,164000000,46110,전라남도 목포시,26,0,2024.5.22 10:19,2024.5.22 10:19
6544,신안인스빌,685000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
6545,신안인스빌,975000000,41450,경기도 하남시,28,0,2024.5.22 10:19,2024.5.22 10:19
6546,신안인스빌,505000000,41390,경기도 시흥시,21,0,2024.5.22 10:19,2024.5.22 10:19
6547,신안인스빌1단지,300000000,41461,경기도 용인시 처인구,26,0,2024.5.22 10:19,2024.5.22 10:19
6548,신안인스빌2단지,310000000,41461,경기도 용인시 처인구,26,0,2024.5.22 10:19,2024.5.22 10:19
6549,신안인스빌시그니처,580000000,41220,경기도 평택시,25,0,2024.5.22 10:19,2024.5.22 10:19
6550,신안주공1,245000000,48170,경상남도 진주시,23,0,2024.5.22 10:19,2024.5.22 10:19
6551,신안주공2,155000000,48170,경상남도 진주시,18,0,2024.5.22 10:19,2024.5.22 10:19
6552,신안주공3,127500000,48170,경상남도 진주시,15,0,2024.5.22 10:19,2024.5.22 10:19
6553,신안한국아델리움,270000000,29170,광주광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
6554,신안한일,715000000,41111,경기도 수원시 장안구,41,0,2024.5.22 10:19,2024.5.22 10:19
6555,신암건영캐스빌,190000000,27140,대구광역시 동구,18,0,2024.5.22 10:19,2024.5.22 10:19
6556,신암뜨란채,314000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
6557,신암삼신,20000000,44810,충청남도 예산군,14,0,2024.5.22 10:19,2024.5.22 10:19
6558,신암청아람,258000000,27140,대구광역시 동구,18,0,2024.5.22 10:19,2024.5.22 10:19
6559,신양1,70000000,41590,경기도 화성시,13,0,2024.5.22 10:19,2024.5.22 10:19
6560,신영,110000000,28260,인천광역시 서구,15,0,2024.5.22 10:19,2024.5.22 10:19
6561,신영구월지웰시티푸르지오,585000000,28200,인천광역시 남동구,26,0,2024.5.22 10:19,2024.5.22 10:19
6562,신영모닝빌아파트,50000000,44200,충청남도 아산시,14,0,2024.5.22 10:19,2024.5.22 10:19
6563,신영아파트,54000000,46150,전라남도 순천시,15,0,2024.5.22 10:19,2024.5.22 10:19
6564,신영웅천지웰2차,350000000,46130,전라남도 여수시,26,0,2024.5.22 10:19,2024.5.22 10:19
6565,신영지웰,428000000,43113,충청북도 청주시 흥덕구,26,0,2024.5.22 10:19,2024.5.22 10:19
6566,신영지웰,490000000,41590,경기도 화성시,30,0,2024.5.22 10:19,2024.5.22 10:19
6567,신영지웰,590000000,41360,경기도 남양주시,39,0,2024.5.22 10:19,2024.5.22 10:19
6568,신영지웰시티1차,708000000,43113,충청북도 청주시 흥덕구,30,0,2024.5.22 10:19,2024.5.22 10:19
6569,신영통현대1차,425000000,41590,경기도 화성시,26,0,2024.5.22 10:19,2024.5.22 10:19
6570,신영통현대2차,447000000,41590,경기도 화성시,36,0,2024.5.22 10:19,2024.5.22 10:19
6571,신영통현대3차,310000000,41590,경기도 화성시,18,0,2024.5.22 10:19,2024.5.22 10:19
6572,신영통현대4차,454000000,41590,경기도 화성시,40,0,2024.5.22 10:19,2024.5.22 10:19
6573,신영푸른마을,166000000,27230,대구광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
6574,신영한들물빛도시지웰시티센트럴푸르지오2단지,685000000,44200,충청남도 아산시,26,0,2024.5.22 10:19,2024.5.22 10:19
6575,신영한들물빛도시지웰시티센트럴푸르지오3단지,669000000,44200,충청남도 아산시,26,0,2024.5.22 10:19,2024.5.22 10:19
6576,신우,232000000,29155,광주광역시 남구,24,0,2024.5.22 10:19,2024.5.22 10:19
6577,신우,160000000,41630,경기도 양주시,24,0,2024.5.22 10:19,2024.5.22 10:19
6578,신우,275000000,41390,경기도 시흥시,26,0,2024.5.22 10:19,2024.5.22 10:19
6579,신우,335000000,41271,경기도 안산시 상록구,26,0,2024.5.22 10:19,2024.5.22 10:19
6580,신우,178000000,48121,경상남도 창원시 의창구,26,0,2024.5.22 10:19,2024.5.22 10:19
6581,신우마리나,59000000,48310,경상남도 거제시,18,0,2024.5.22 10:19,2024.5.22 10:19
6582,신우상가,250000000,41115,경기도 수원시 팔달구,18,0,2024.5.22 10:19,2024.5.22 10:19
6583,신우스위트빌,70000000,48310,경상남도 거제시,18,0,2024.5.22 10:19,2024.5.22 10:19
6584,신우스위트빌3차,190000000,50110,제주특별자치도 제주시,13,0,2024.5.22 10:19,2024.5.22 10:19
6585,신우투시스빌리지,182000000,48127,경상남도 창원시 마산회원구,26,0,2024.5.22 10:19,2024.5.22 10:19
6586,신우한빛,121000000,48121,경상남도 창원시 의창구,26,0,2024.5.22 10:19,2024.5.22 10:19
6587,신우한아름,300000000,30200,대전광역시 유성구,26,0,2024.5.22 10:19,2024.5.22 10:19
6588,신우한아름,67000000,48220,경상남도 통영시,16,0,2024.5.22 10:19,2024.5.22 10:19
6589,신우희가로,175500000,48220,경상남도 통영시,20,0,2024.5.22 10:19,2024.5.22 10:19
6590,신우희가로밀리온,205000000,48125,경상남도 창원시 마산합포구,26,0,2024.5.22 10:19,2024.5.22 10:19
6591,신우희가로베스트,200000000,48125,경상남도 창원시 마산합포구,18,0,2024.5.22 10:19,2024.5.22 10:19
6592,신우희가로아파트,175000000,48250,경상남도 김해시,23,0,2024.5.22 10:19,2024.5.22 10:19
6593,신울산경남아너스빌,260000000,31710,울산광역시 울주군,26,0,2024.5.22 10:19,2024.5.22 10:19
6594,신원,350000000,41150,경기도 의정부시,26,0,2024.5.22 10:19,2024.5.22 10:19
6595,신원,200000000,26290,부산광역시 남구,26,0,2024.5.22 10:19,2024.5.22 10:19
6596,신원1,380000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
6597,신원10차,67000000,43130,충청북도 충주시,16,0,2024.5.22 10:19,2024.5.22 10:19
6598,신원1차,320000000,41461,경기도 용인시 처인구,26,0,2024.5.22 10:19,2024.5.22 10:19
6599,신원2차,328000000,41461,경기도 용인시 처인구,26,0,2024.5.22 10:19,2024.5.22 10:19
6600,신원7,48000000,43130,충청북도 충주시,11,0,2024.5.22 10:19,2024.5.22 10:19
6601,신원더파크2차,250000000,44200,충청남도 아산시,23,0,2024.5.22 10:19,2024.5.22 10:19
6602,신원리브웰,334500000,52111,전북특별자치도 전주시 완산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6603,신원마을1단지우남퍼스트빌,570000000,41281,경기도 고양시 덕양구,20,0,2024.5.22 10:19,2024.5.22 10:19
6604,신원마을5단지우림필유아파트,627000000,41281,경기도 고양시 덕양구,30,0,2024.5.22 10:19,2024.5.22 10:19
6605,신원마을고양삼송아이파크,800000000,41281,경기도 고양시 덕양구,35,0,2024.5.22 10:19,2024.5.22 10:19
6606,신원아르시스,160000000,48240,경상남도 사천시,26,0,2024.5.22 10:19,2024.5.22 10:19
6607,신원아르시스,140000000,46230,전라남도 광양시,26,0,2024.5.22 10:19,2024.5.22 10:19
6608,신원아르시스,190000000,46130,전라남도 여수시,26,0,2024.5.22 10:19,2024.5.22 10:19
6609,신원아침도시,300000000,41550,경기도 안성시,26,0,2024.5.22 10:19,2024.5.22 10:19
6610,신원아침도시,147500000,48330,경상남도 양산시,26,0,2024.5.22 10:19,2024.5.22 10:19
6611,신원아침도시,238000000,41480,경기도 파주시,26,0,2024.5.22 10:19,2024.5.22 10:19
6612,신원아침도시더퍼스트,238000000,43150,충청북도 제천시,18,0,2024.5.22 10:19,2024.5.22 10:19
6613,신원아침도시펜트176,350000000,52111,전북특별자치도 전주시 완산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6614,신원아파트,492000000,11350,서울특별시 노원구,18,0,2024.5.22 10:19,2024.5.22 10:19
6615,신월2차보람쉬움,650000000,11470,서울특별시 양천구,25,0,2024.5.22 10:19,2024.5.22 10:19
6616,신월시영,600000000,11470,서울특별시 양천구,18,0,2024.5.22 10:19,2024.5.22 10:19
6617,신익,125000000,26380,부산광역시 사하구,19,0,2024.5.22 10:19,2024.5.22 10:19
6618,신익강변타운,250000000,26380,부산광역시 사하구,33,0,2024.5.22 10:19,2024.5.22 10:19
6619,신익타운,165000000,26380,부산광역시 사하구,31,0,2024.5.22 10:19,2024.5.22 10:19
6620,신익탑스빌,465000000,26500,부산광역시 수영구,33,0,2024.5.22 10:19,2024.5.22 10:19
6621,신일,500000000,41111,경기도 수원시 장안구,38,0,2024.5.22 10:19,2024.5.22 10:19
6622,신일,72000000,44200,충청남도 아산시,15,0,2024.5.22 10:19,2024.5.22 10:19
6623,신일,121000000,52111,전북특별자치도 전주시 완산구,18,0,2024.5.22 10:19,2024.5.22 10:19
6624,신일,86000000,44200,충청남도 아산시,18,0,2024.5.22 10:19,2024.5.22 10:19
6625,신일,210000000,52140,전북특별자치도 익산시,39,0,2024.5.22 10:19,2024.5.22 10:19
6626,신일1차,122000000,41500,경기도 이천시,12,0,2024.5.22 10:19,2024.5.22 10:19
6627,신일2차,252000000,41500,경기도 이천시,26,0,2024.5.22 10:19,2024.5.22 10:19
6628,신일강변,151000000,52111,전북특별자치도 전주시 완산구,18,0,2024.5.22 10:19,2024.5.22 10:19
6629,신일곡골드클래스,510000000,29170,광주광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
6630,신일맨션,90000000,30230,대전광역시 대덕구,18,0,2024.5.22 10:19,2024.5.22 10:19
6631,신일아트맨션,37000000,48250,경상남도 김해시,19,0,2024.5.22 10:19,2024.5.22 10:19
6632,신일우남클래식타운,216000000,41590,경기도 화성시,18,0,2024.5.22 10:19,2024.5.22 10:19
6633,신일유토빌,492500000,41150,경기도 의정부시,26,0,2024.5.22 10:19,2024.5.22 10:19
6634,신일유토빌,720000000,41590,경기도 화성시,39,0,2024.5.22 10:19,2024.5.22 10:19
6635,신일유토빌플러스,505000000,41150,경기도 의정부시,26,0,2024.5.22 10:19,2024.5.22 10:19
6636,신일해피트리,290000000,41590,경기도 화성시,26,0,2024.5.22 10:19,2024.5.22 10:19
6637,신일해피트리,98000000,52130,전북특별자치도 군산시,18,0,2024.5.22 10:19,2024.5.22 10:19
6638,신일해피트리2차,250000000,41590,경기도 화성시,26,0,2024.5.22 10:19,2024.5.22 10:19
6639,신장유일동미라주더파크아파트,275000000,48250,경상남도 김해시,26,0,2024.5.22 10:19,2024.5.22 10:19
6640,신정6현대,589000000,11470,서울특별시 양천구,18,0,2024.5.22 10:19,2024.5.22 10:19
6641,신정두산위브,810000000,11470,서울특별시 양천구,23,0,2024.5.22 10:19,2024.5.22 10:19
6642,신정롯데킹덤,1300000000,31140,울산광역시 남구,56,0,2024.5.22 10:19,2024.5.22 10:19
6643,신정마을극동,1070000000,41465,경기도 용인시 수지구,41,0,2024.5.22 10:19,2024.5.22 10:19
6644,신정마을우성,745000000,41465,경기도 용인시 수지구,26,0,2024.5.22 10:19,2024.5.22 10:19
6645,신정마을임광,855000000,41465,경기도 용인시 수지구,31,0,2024.5.22 10:19,2024.5.22 10:19
6646,신정마을주공1,710000000,41465,경기도 용인시 수지구,18,0,2024.5.22 10:19,2024.5.22 10:19
6647,신정마을현대프라임,1020000000,41465,경기도 용인시 수지구,36,0,2024.5.22 10:19,2024.5.22 10:19
6648,신정현대홈타운1,340000000,31140,울산광역시 남구,25,0,2024.5.22 10:19,2024.5.22 10:19
6649,신정현대홈타운2,295000000,31140,울산광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
6650,신정현대홈타운3,240000000,31140,울산광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
6651,신정현대홈타운4,285000000,31140,울산광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
6652,신진,117500000,28245,인천광역시 계양구,13,0,2024.5.22 10:19,2024.5.22 10:19
6653,신창2차남양휴튼,565000000,29200,광주광역시 광산구,38,0,2024.5.22 10:19,2024.5.22 10:19
6654,신창2차부영,254000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6655,신창3차부영사랑으로,208000000,29200,광주광역시 광산구,18,0,2024.5.22 10:19,2024.5.22 10:19
6656,신창3차호반베르디움,310000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6657,신창5차부영사랑으로,337000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6658,신창5차호반베르디움,345000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6659,신창6차부영사랑으로,330000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6660,신창6차호반베르디움,359000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6661,신창7차부영사랑으로,265000000,29200,광주광역시 광산구,26,0,2024.5.22 10:19,2024.5.22 10:19
6662,신창동모아미래도,79000000,29200,광주광역시 광산구,14,0,2024.5.22 10:19,2024.5.22 10:19
6663,신창미션힐,320000000,28177,인천광역시 미추홀구,26,0,2024.5.22 10:19,2024.5.22 10:19
6664,신창미션힐,413000000,41463,경기도 용인시 기흥구,36,0,2024.5.22 10:19,2024.5.22 10:19
6665,신창비바패밀리,287500000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
6666,신창비바패밀리,220000000,48330,경상남도 양산시,18,0,2024.5.22 10:19,2024.5.22 10:19
6667,신창현두산위브,334000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
6668,신창현풍림아이원1차,345000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
6669,신천LH,122000000,27140,대구광역시 동구,14,0,2024.5.22 10:19,2024.5.22 10:19
6670,신천가람타운,168000000,27140,대구광역시 동구,16,0,2024.5.22 10:19,2024.5.22 10:19
6671,신천무궁화,70000000,44800,충청남도 홍성군,15,0,2024.5.22 10:19,2024.5.22 10:19
6672,신천무궁화,90000000,44270,충청남도 당진시,30,0,2024.5.22 10:19,2024.5.22 10:19
6673,신천역까사밀라101동,61000000,27140,대구광역시 동구,7,0,2024.5.22 10:19,2024.5.22 10:19
6674,신천역까사밀라102동,69000000,27140,대구광역시 동구,7,0,2024.5.22 10:19,2024.5.22 10:19
6675,신천역센트럴리버파크,352000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
6676,신천자이,310000000,27140,대구광역시 동구,18,0,2024.5.22 10:19,2024.5.22 10:19
6677,신천주공2,143000000,27140,대구광역시 동구,15,0,2024.5.22 10:19,2024.5.22 10:19
6678,신천청아람,320000000,27140,대구광역시 동구,23,0,2024.5.22 10:19,2024.5.22 10:19
6679,신천효성해링턴플레이스,360000000,31200,울산광역시 북구,25,0,2024.5.22 10:19,2024.5.22 10:19
6680,신천휴먼시아6단지,278000000,27140,대구광역시 동구,18,0,2024.5.22 10:19,2024.5.22 10:19
6681,신촌,41500000,48270,경상남도 밀양시,15,0,2024.5.22 10:19,2024.5.22 10:19
6682,신촌동보,40000000,48270,경상남도 밀양시,18,0,2024.5.22 10:19,2024.5.22 10:19
6683,신촌럭키,760000000,11410,서울특별시 서대문구,18,0,2024.5.22 10:19,2024.5.22 10:19
6684,신촌마을포스홈타운1단지,1000000000,41463,경기도 용인시 기흥구,47,0,2024.5.22 10:19,2024.5.22 10:19
6685,신촌명지,170000000,29200,광주광역시 광산구,25,0,2024.5.22 10:19,2024.5.22 10:19
6686,신촌숲아이파크,1435000000,11440,서울특별시 마포구,18,0,2024.5.22 10:19,2024.5.22 10:19
6687,신촌자이엘라,274000000,11410,서울특별시 서대문구,7,0,2024.5.22 10:19,2024.5.22 10:19
6688,신촌푸르지오,1220000000,11410,서울특별시 서대문구,18,0,2024.5.22 10:19,2024.5.22 10:19
6689,신추산,55000000,48125,경상남도 창원시 마산합포구,12,0,2024.5.22 10:19,2024.5.22 10:19
6690,신태양3차,140000000,28177,인천광역시 미추홀구,17,0,2024.5.22 10:19,2024.5.22 10:19
6691,신태인연가,70000000,52180,전북특별자치도 정읍시,21,0,2024.5.22 10:19,2024.5.22 10:19
6692,신트리1,610000000,11470,서울특별시 양천구,15,0,2024.5.22 10:19,2024.5.22 10:19
6693,신트리3,880000000,11470,서울특별시 양천구,26,0,2024.5.22 10:19,2024.5.22 10:19
6694,신트리4,568000000,11470,서울특별시 양천구,15,0,2024.5.22 10:19,2024.5.22 10:19
6695,신평럭키무지개타운,118000000,26380,부산광역시 사하구,18,0,2024.5.22 10:19,2024.5.22 10:19
6696,신평마을,56000000,47280,경상북도 문경시,12,0,2024.5.22 10:19,2024.5.22 10:19
6697,신평삼한사랑채,280000000,26380,부산광역시 사하구,26,0,2024.5.22 10:19,2024.5.22 10:19
6698,신평신성미소지움,182000000,44270,충청남도 당진시,26,0,2024.5.22 10:19,2024.5.22 10:19
6699,신평촌일성트루엘파크,630000000,41173,경기도 안양시 동안구,18,0,2024.5.22 10:19,2024.5.22 10:19
6700,신평한성임호,160000000,26380,부산광역시 사하구,26,0,2024.5.22 10:19,2024.5.22 10:19
6701,신평협성엠파이어,199000000,26380,부산광역시 사하구,21,0,2024.5.22 10:19,2024.5.22 10:19
6702,신포천,54500000,41650,경기도 포천시,15,0,2024.5.22 10:19,2024.5.22 10:19
6703,신풍오투그란데,300000000,52210,전북특별자치도 김제시,26,0,2024.5.22 10:19,2024.5.22 10:19
6704,신한,205500000,41500,경기도 이천시,18,0,2024.5.22 10:19,2024.5.22 10:19
6705,신한,131000000,41570,경기도 김포시,13,0,2024.5.22 10:19,2024.5.22 10:19
6706,신한,51000000,44131,충청남도 천안시 동남구,13,0,2024.5.22 10:19,2024.5.22 10:19
6707,신한,442000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
6708,신한,103000000,51130,강원특별자치도 원주시,18,0,2024.5.22 10:19,2024.5.22 10:19
6709,신한,70000000,28200,인천광역시 남동구,11,0,2024.5.22 10:19,2024.5.22 10:19
6710,신한,245000000,28245,인천광역시 계양구,18,0,2024.5.22 10:19,2024.5.22 10:19
6711,신한,140000000,28245,인천광역시 계양구,15,0,2024.5.22 10:19,2024.5.22 10:19
6712,신한그린파크맨션,63000000,48121,경상남도 창원시 의창구,18,0,2024.5.22 10:19,2024.5.22 10:19
6713,신한디아채,230000000,31710,울산광역시 울주군,26,0,2024.5.22 10:19,2024.5.22 10:19
6714,신한디아체103동104동,52500000,47190,경상북도 구미시,18,0,2024.5.22 10:19,2024.5.22 10:19
6715,신한미지엔,450000000,41390,경기도 시흥시,35,0,2024.5.22 10:19,2024.5.22 10:19
6716,신한토탈,114390000,47130,경상북도 경주시,18,0,2024.5.22 10:19,2024.5.22 10:19
6717,신한토탈,450000000,11590,서울특별시 동작구,15,0,2024.5.22 10:19,2024.5.22 10:19
6718,신한헤센스마트서정아트타워,95000000,41220,경기도 평택시,7,0,2024.5.22 10:19,2024.5.22 10:19
6719,신해블루지움,62500000,43113,충청북도 청주시 흥덕구,6,0,2024.5.22 10:19,2024.5.22 10:19
6720,신현대,218000000,28260,인천광역시 서구,18,0,2024.5.22 10:19,2024.5.22 10:19
6721,신현대,38000000,47290,경상북도 경산시,6,0,2024.5.22 10:19,2024.5.22 10:19
6722,신현대11차,6750000000,11680,서울특별시 강남구,56,0,2024.5.22 10:19,2024.5.22 10:19
6723,신현대1차,110000000,41590,경기도 화성시,12,0,2024.5.22 10:19,2024.5.22 10:19
6724,신형석리3,31000000,47111,경상북도 포항시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
6725,신호새피앙,480000000,41390,경기도 시흥시,41,0,2024.5.22 10:19,2024.5.22 10:19
6726,신화,1630000000,11650,서울특별시 서초구,26,0,2024.5.22 10:19,2024.5.22 10:19
6727,신화,30000000,48270,경상남도 밀양시,12,0,2024.5.22 10:19,2024.5.22 10:19
6728,신화,260000000,41570,경기도 김포시,26,0,2024.5.22 10:19,2024.5.22 10:19
6729,신화,158000000,51150,강원특별자치도 강릉시,18,0,2024.5.22 10:19,2024.5.22 10:19
6730,신화명리버뷰자이,387500000,26320,부산광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
6731,신화버드뷰,127000000,48121,경상남도 창원시 의창구,26,0,2024.5.22 10:19,2024.5.22 10:19
6732,신화빌라트,200000000,27260,대구광역시 수성구,18,0,2024.5.22 10:19,2024.5.22 10:19
6733,신화오페라601,101000000,47190,경상북도 구미시,18,0,2024.5.22 10:19,2024.5.22 10:19
6734,신화타워,193000000,26260,부산광역시 동래구,18,0,2024.5.22 10:19,2024.5.22 10:19
6735,신화하니엘더라임,158000000,26260,부산광역시 동래구,14,0,2024.5.22 10:19,2024.5.22 10:19
6736,신환,266000000,41410,경기도 군포시,16,0,2024.5.22 10:19,2024.5.22 10:19
